seat belt	fasten seat belt	tātua, whītiki	seat_belt_4220_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4220/seat_belt.4220.main_glosses.rp.r480x360.mp4	1.4.1	shoulders	travel and transportation	seat belt	seat|belt	fasten seat belt	fasten seat belt	tatua, whitiki	tatua|whitiki
second	2nd, secondly	tuarua	second_5438_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5438/second.5438.main_glosses.mb.r480x360.mp4	6.1.1	in front of body	numbers	second	second	2nd, secondly	2nd|secondly	tuarua	tuarua
second	second (of a list), secondly	tuarua	second_2416_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2416/secondly.2416.main_glosses.jt.r480x360.mp4	6.3.1	fingers/thumb	numbers|pronouns	second	second	second (of a list), secondly	second (of a list)|secondly	tuarua	tuarua
second	moment	hēkona	second_2345_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2345/second.2345.main_glosses.vs.r480x360.mp4	5.1.1	wrist	time	second	second	moment	moment	hekona	hekona
second	second (of a list), secondly	tuarua	second_6283_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6283/second.6283.main_glosses.sp.r480x360.mp4	5.1.1	fingers/thumb	numbers|pronouns	second	second	second (of a list), secondly	second (of a list)|secondly	tuarua	tuarua
second-hand	used	ringarua, hangarua	second_hand_2849_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2849/second_hand.2849.main_glosses.rp.r480x360.mp4	6.1.1	in front of body	qualities, description and comparison	second-hand	second|hand	used	used	ringarua, hangarua	ringarua|hangarua
secret	mysterious, mystery, secretive, secretly	muna	secret_379_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/379/secret.379.main_glosses.mb.r480x360.mp4	1.1.2	in front of face	qualities, description and comparison	secret	secret	mysterious, mystery, secretive, secretly	mysterious|mystery|secretive|secretly	muna	muna
secret	cover-up, hush-hush, in secret, secretive, secretly	huna, muna	secret_5777_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5777/secret.5777.main_glosses.sp.r480x360.mp4	5.1.1	lower head	qualities, description and comparison	secret	secret	cover-up, hush-hush, in secret, secretive, secretly	cover-up|hush-hush|in secret|secretive|secretly	huna, muna	huna|muna
security guard	bouncer, sergeant	tūtei	security_guard_4770_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4770/sergeant.4770.main_glosses.mb.r480x360.mp4	6.1.1	upper arm	law and crime|work	security guard	security|guard	bouncer, sergeant	bouncer|sergeant	tutei	tutei
see each other	meet	kite tētahi i tētahi	see_each_other_2940_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2940/meet.2940.main_glosses.rp.r480x360.mp4	6.1.3	in front of body	actions and activities|people and relationships	see each other	see|each|other	meet	meet	kite tetahi i tetahi	kite tetahi i tetahi
see	look, notice	kite	see_2091_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2091/see.2091.main_glosses.jo.r480x360.mp4	5.1.1	eyes	actions and activities	see	see	look, notice	look|notice	kite	kite
seeds	sow seeds	kākano	seeds_4109_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4109/seed.4109.main_glosses.vs.r480x360.mp4	4.2.2	in front of body	house and garden|nature and environment	seeds	seeds	sow seeds	sow seeds	kakano	kakano
self reflection	introspection, self awareness	whakaaro, titiro	self_reflection_5227_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5227/self_reflection.5227.main_glosses.sp.r480x360.mp4	4.3.1	eyes	communication and cognition|emotions	self reflection	self|reflection	introspection, self awareness	introspection|self awareness	whakaaro, titiro	whakaaro|titiro
self-conscious	embarrassed, feel awkward	kiri hihira	self_conscious_5219_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5219/self_conscious.5219.main_glosses.sp.r480x360.mp4	2.3.3	neck/throat	emotions	self-conscious	self|conscious	embarrassed, feel awkward	embarrassed|feel awkward	kiri hihira	kiri hihira
selfish	mean, self-centred	matapiko	selfish_5141_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5141/selfish.5141.main_glosses.sp.r480x360.mp4	1.3.1	neck/throat	qualities, description and comparison	selfish	selfish	mean, self-centred	mean|self-centred	matapiko	matapiko
selfish	selfishness	kaiapo, mahuki	selfish_2448_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2448/selfish.2448.main_glosses.rp.r480x360.mp4	5.1.1	fingers/thumb	qualities, description and comparison	selfish	selfish	selfishness	selfishness	kaiapo, mahuki	kaiapo|mahuki
selfish	that's mine, won't let it go	kaiapo, mahuki	selfish_4986_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4986/selfish.4986.main_glosses.mb.r480x360.mp4	3.3.1	in front of body	qualities, description and comparison	selfish	selfish	that's mine, won't let it go	that's mine|won't let it go	kaiapo, mahuki	kaiapo|mahuki
sell	sale, sell out, sold out	hoko	sell_5760_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5760/sell.5760.main_glosses.sp.r480x360.mp4	1.3.1	palm	actions and activities|money	sell	sell	sale, sell out, sold out	sale|sell out|sold out	hoko	hoko
sell	sale, sell out, sold out	hoko	sell_3529_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3529/sell.3529.main_glosses.sp.r480x360.mp4	3.2.1	palm	actions and activities|money	sell	sell	sale, sell out, sold out	sale|sell out|sold out	hoko	hoko
Sellotape, tape	adhesive tape, sticky tape, tape up	rīpene hāpiapia	sellotape_3778_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3778/adhesive_tape.3778.main_glosses.vs.r480x360.mp4	3.1.1	in front of body	house and garden	sellotape, tape	sellotape|tape	adhesive tape, sticky tape, tape up	adhesive tape|sticky tape|tape up	ripene hapiapia	ripene hapiapia
semester	(university) term, trimester	wāhanga, wā	semester_5955_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5955/semester.5955.main_glosses.sp.r480x360.mp4	3.3.1	in front of body	education	semester	semester	(university) term, trimester	(university) term|trimester	wahanga, wa	wahanga|wa
sensible	logical, sensibly, wise	whai tikanga	sensible_2066_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2066/sensible.2066.main_glosses.jo.r480x360.mp4	5.2.1	top of head	qualities, description and comparison	sensible	sensible	logical, sensibly, wise	logical|sensibly|wise	whai tikanga	whai tikanga
sensitive	easily upset, touchy	whakamā	sensitive_5956_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5956/sensitive.5956.main_glosses.sp.r480x360.mp4	8.1.1	back of hand	emotions|qualities, description and comparison	sensitive	sensitive	easily upset, touchy	easily upset|touchy	whakama	whakama
sensitive	easily upset, feel hurt, touchy	tere whakamā	sensitive_1823_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1823/sensitive.1823.main_glosses.sp.r480x360.mp4	2.2.1	chest	emotions	sensitive	sensitive	easily upset, feel hurt, touchy	easily upset|feel hurt|touchy	tere whakama	tere whakama
sensitive	easily upset, touchy	whakamā	sensitive_4807_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4807/sensitive.4807.main_glosses.rp.r480x360.mp4	8.1.1	chest	emotions	sensitive	sensitive	easily upset, touchy	easily upset|touchy	whakama	whakama
sentence	clause, phrase	rerenga kōrero	sentence_2497_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2497/sentence.2497.main_glosses.jo.r480x360.mp4	5.1.1	in front of body	language and linguistics	sentence	sentence	clause, phrase	clause|phrase	rerenga korero	rerenga korero
separate	apart, break up, separation, split (up)	wehe	separate_5957_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5957/separate.5957.main_glosses.sp.r480x360.mp4	1.3.2	in front of body	actions and activities|people and relationships	separate	separate	apart, break up, separation, split (up)	apart|break up|separation|split (up)	wehe	wehe
sequence	in order, step by step	raupapa	sequence_5321_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5321/sequence.5321.main_glosses.sp.r480x360.mp4	3.1.1	in front of body	miscellaneous	sequence	sequence	in order, step by step	in order|step by step	raupapa	raupapa
sequence	in order, list	raupapa	sequence_3607_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3607/sequence.3607.main_glosses.sp.r480x360.mp4	3.1.1	head	qualities, description and comparison	sequence	sequence	in order, list	in order|list	raupapa	raupapa
sequence	in order, series	raupapa	sequence_3693_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3693/series.3693.main_glosses.rp.r480x360.mp4	3.1.1	in front of body	miscellaneous	sequence	sequence	in order, series	in order|series	raupapa	raupapa
serious	seriously	tino take, tino kaupapa	serious_4599_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4599/serious.4599.main_glosses.mb.r480x360.mp4	5.3.1	palm	qualities, description and comparison	serious	serious	seriously	seriously	tino take, tino kaupapa	tino take|tino kaupapa
serious	bad, badly, critically, seriously, severely	tino kino	serious_4563_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4563/badly.4563.main_glosses.rp.r480x360.mp4	5.3.1	in front of body	qualities, description and comparison	serious	serious	bad, badly, critically, seriously, severely	bad|badly|critically|seriously|severely	tino kino	tino kino
serious	critical, critically, grave, seriously	tino kino	serious_2015_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2015/serious.2015.main_glosses.vs.r480x360.mp4	5.2.1	in front of face	qualities, description and comparison	serious	serious	critical, critically, grave, seriously	critical|critically|grave|seriously	tino kino	tino kino
serves you right	deserve it, had it coming, serve one right	e koe, kaitoa	serves_you_right_1018_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1018/serves_you_right.1018.main_glosses.mb.r480x360.mp4	1.3.1	lower head	idioms and phrases	serves you right	serves|you|right	deserve it, had it coming, serve one right	deserve it|had it coming|serve one right	e koe, kaitoa	e koe|kaitoa
serviette	napkin	parehūhare	serviette_5064_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5064/serviette.5064.main_glosses.sp.r480x360.mp4	2.3.3	neck/throat	house and garden	serviette	serviette	napkin	napkin	parehuhare	parehuhare
settle	settle down	tau	settle_6145_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6145/settle_down.6145.main_glosses.jt.r480x360.mp4	1.1.1	in front of body	actions and activities	settle	settle	settle down	settle down	tau	tau
seven	7	whitu	seven_5623_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5623/seven.5623.main_glosses.mb.r480x360.mp4	6.4.1	in front of body	numbers	seven	seven	7	7	whitu	whitu
seven	7	whitu	seven_5691_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5691/seven.5691.main_glosses.mb.r480x360.mp4	6.1.1	in front of body	numbers	seven	seven	7	7	whitu	whitu
seventeen	17	tekau mā whitu	seventeen_5614_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5614/seventeen.5614.main_glosses.mb.r480x360.mp4	6.4.1	in front of body	numbers	seventeen	seventeen	17	17	tekau ma whitu	tekau ma whitu
seventeen	17	tekau mā whitu	seventeen_5698_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5698/seventeen.5698.main_glosses.mb.r480x360.mp4	6.1.1	in front of body	numbers	seventeen	seventeen	17	17	tekau ma whitu	tekau ma whitu
seventy	70	whitu tekau	seventy_5712_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5712/seventy.5712.main_glosses.mb.r480x360.mp4	6.4.1	in front of body	numbers	seventy	seventy	70	70	whitu tekau	whitu tekau
sew	embroider, embroidery, hand sew, mend, sewing, stitch	tuitui	sew_3078_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3078/sew.3078.main_glosses.mb.r480x360.mp4	4.3.1	fingers/thumb	sports, recreation and hobbies	sew	sew	embroider, embroidery, hand sew, mend, sewing, stitch	embroider|embroidery|hand sew|mend|sewing|stitch	tuitui	tuitui
sex	fuck, intercourse	ai, ekeeke, onioni	sex_4015_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4015/sex.4015.main_glosses.mb.r480x360.mp4	4.3.1	nose	sex and sexuality	sex	sex	fuck, intercourse	fuck|intercourse	ai, ekeeke, onioni	ai|ekeeke|onioni
sexual abuse	abuse (sexually), feel up, molest, unwanted touching	taitōkai	sexual_abuse_2995_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2995/abuse.2995.main_glosses.vs.r480x360.TWO.mp4	4.3.1	nose	law and crime|sex and sexuality	sexual abuse	sexual|abuse	abuse (sexually), feel up, molest, unwanted touching	abuse (sexually)|feel up|molest|unwanted touching	taitokai	taitokai
shabby	poor quality, shoddy	kanukanu, hakurara	shabby_6156_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6156/shabby.6156.main_glosses.jt.r480x360.mp4	3.2.1	in front of face	qualities, description and comparison	shabby	shabby	poor quality, shoddy	poor quality|shoddy	kanukanu, hakurara	kanukanu|hakurara
shampoo	wash hair	hopi makawe	shampoo_1730_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1730/shampoo.1730.main_glosses.vs.r480x360.mp4	2.3.3	head	house and garden	shampoo	shampoo	wash hair	wash hair	hopi makawe	hopi makawe
shape	figure, form	āhua, hanga	shape_3347_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3347/shape.3347.main_glosses.vs.r480x360.mp4	1.3.2	in front of body	body and appearance	shape	shape	figure, form	figure|form	ahua, hanga	ahua|hanga
share	apportion, divide up	noho tahi	share_580_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/580/share.580.main_glosses.rp.r480x360.mp4	1.1.1	palm	actions and activities	share	share	apportion, divide up	apportion|divide up	noho tahi	noho tahi
sharp	sharp eyes	koi	sharp_1528_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1528/sharp.1528.main_glosses.mb.r480x360.mp4	2.1.1	in front of body	qualities, description and comparison	sharp	sharp	sharp eyes	sharp eyes	koi	koi
sharp	sharply	koi	sharp_2397_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2397/sharp.2397.main_glosses.sp.r480x360.mp4	5.1.1	fingers/thumb	qualities, description and comparison	sharp	sharp	sharply	sharply	koi	koi
shave	razor	heu	shave_5065_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5065/shave.5065.main_glosses.rp.r480x360.mp4	3.5.1	lower head	body and appearance|house and garden	shave	shave	razor	razor	heu	heu
shave	razor	heu	shave_3809_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3809/shave.3809.main_glosses.mb.r480x360.mp4	3.5.1	cheek	house and garden	shave	shave	razor	razor	heu	heu
shave	electric razor, electric shaver, shaver	heu	shave_4197_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4197/shave.4197.main_glosses.rp.r480x360.mp4	1.4.1	cheek	body and appearance|house and garden	shave	shave	electric razor, electric shaver, shaver	electric razor|electric shaver|shaver	heu	heu
shawl	wrap	hōro	shawl_4987_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4987/shawl.4987.main_glosses.sp.r480x360.mp4	3.5.1	shoulders	clothes 	shawl	shawl	wrap	wrap	horo	horo
shear	shears, shearing, sheep shearing	kuti	shear_4272_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4272/shears.4272.main_glosses.sp.r480x360.mp4	1.4.1	in front of body	work	shear	shear	shears, shearing, sheep shearing	shears|shearing|sheep shearing	kuti	kuti
sheep	lamb	hipi	sheep_1190_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1190/sheep.1190.main_glosses.mb.r480x360.mp4	1.3.1	in front of body	animals|food and drink	sheep	sheep	lamb	lamb	hipi	hipi
sheep	ram	hipi	sheep_3163_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3163/sheep.3163.main_glosses.mb.r480x360.mp4	3.3.1	head	animals	sheep	sheep	ram	ram	hipi	hipi
sheep	lamb	hipi	sheep_4557_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4557/sheep.4557.main_glosses.rp.r480x360.mp4	5.3.1	cheek	animals|food and drink	sheep	sheep	lamb	lamb	hipi	hipi
shelf	mantlepiece, window sill	pae	shelf_6003_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6003/shelf.6003.main_glosses.mb.r480x360.mp4	1.1.2	in front of body	house and garden	shelf	shelf	mantlepiece, window sill	mantlepiece|window sill	pae	pae
shield	shield-shaped trophy	pākai, hīra	shield_6146_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6146/shield.6146.main_glosses.rp.r480x360.mp4	3.1.1	in front of body	sports, recreation and hobbies	shield	shield	shield-shaped trophy	shield-shaped trophy	pakai, hira	pakai|hira
shiftwork	shift	mahi tīpako	shiftwork_447_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/447/shiftwork.447.main_glosses.mb.r480x360.mp4	1.1.3	in front of body	work	shiftwork	shiftwork	shift	shift	mahi tipako	mahi tipako
shiny	gleaming, glittering, glossy, lustre, sparkling	pīataata, mōhinuhinu	shiny_4139_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4139/shiny.4139.main_glosses.vs.r480x360.mp4	4.2.1	in front of body	qualities, description and comparison	shiny	shiny	gleaming, glittering, glossy, lustre, sparkling	gleaming|glittering|glossy|lustre|sparkling	piataata, mohinuhinu	piataata|mohinuhinu
shiny	gleaming, glittering, glossy, lustre, sparkling	pīataata	shiny_6147_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6147/shiny.6147.main_glosses.jt.r480x360.mp4	2.1.1	in front of body	qualities, description and comparison	shiny	shiny	gleaming, glittering, glossy, lustre, sparkling	gleaming|glittering|glossy|lustre|sparkling	piataata	piataata
shirt	blouse, collar	hāte	shirt_2744_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2744/blouse.2744.main_glosses.jo.r480x360.mp4	6.4.2	shoulders	clothes 	shirt	shirt	blouse, collar	blouse|collar	hate	hate
shirt	blouse	hāte	shirt_6182_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6182/shirt.6182.main_glosses.jt.r480x360.mp4	3.5.1	shoulders	clothes 	shirt	shirt	blouse	blouse	hate	hate
shit	bugger, crap	pokotiwha	shit_5221_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5221/shit.5221.main_glosses.mb.r480x360.mp4	6.1.4	in front of body	miscellaneous	shit	shit	bugger, crap	bugger|crap	pokotiwha	pokotiwha
shit	bowel movement, defecate	tiko, tūtae	shit_3737_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3737/shit.3737.main_glosses.mb.r480x360.mp4	6.1.4	head	health	shit	shit	bowel movement, defecate	bowel movement|defecate	tiko, tutae	tiko|tutae
shock, surprise	be shocked, be surprised, horrified	ohorere, mīharo	shock_1892_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1892/shock.1892.main_glosses.mb.r480x360.mp4	2.2.1	chest	emotions	shock, surprise	shock|surprise	be shocked, be surprised, horrified	be shocked|be surprised|horrified	ohorere, miharo	ohorere|miharo
shock	surprise, surprised, be shocked	mau ohorere	shock_3435_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3435/shock.3435.main_glosses.vs.r480x360.mp4	3.3.1	chest	emotions	shock	shock	surprise, surprised, be shocked	surprise|surprised|be shocked	mau ohorere	mau ohorere
shock	startled	ohorere	shock_5142_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5142/shock.5142.main_glosses.sp.r480x360.mp4	4.3.1	chest	emotions	shock	shock	startled	startled	ohorere	ohorere
shoe	put on shoe, shoes, slipper, slippers	hū	shoe_4307_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4307/shoe.4307.main_glosses.vs.r480x360.mp4	1.2.1	back of hand	clothes 	shoe	shoe	put on shoe, shoes, slipper, slippers	put on shoe|shoes|slipper|slippers	hu	hu
shoe	boot, boots, gumboot, gumboots, put on shoes, shoes	hū, kuhuna	shoe_3976_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3976/shoe.3976.main_glosses.sp.r480x360.mp4	3.5.1	in front of body	clothes 	shoe	shoe	boot, boots, gumboot, gumboots, put on shoes, shoes	boot|boots|gumboot|gumboots|put on shoes|shoes	hu, kuhuna	hu|kuhuna
shoot	gun, fire a gun	pupuhi	shoot_2791_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2791/shoot.2791.main_glosses.vs.r480x360.mp4	7.2.1	in front of body	actions and activities	shoot	shoot	gun, fire a gun	gun|fire a gun	pupuhi	pupuhi
shop	dairy, store, supermarket	toa	shop_3797_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3797/shop.3797.main_glosses.vs.r480x360.mp4	3.5.1	in front of body	places	shop	shop	dairy, store, supermarket	dairy|store|supermarket	toa	toa
short hair	short-haired	makawe poto	short_hair_1026_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1026/short_haired.1026.main_glosses.mb.r480x360.mp4	1.3.1	head	body and appearance	short hair	short|hair	short-haired	short-haired	makawe poto	makawe poto
short (height)	diminutive, little, petitie	poto	short_height_5572_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5572/short.5572.main_glosses.mb.r480x360.mp4	1.3.1	in front of body	body and appearance|quantity and measure	short (height)	short|height	diminutive, little, petitie	diminutive|little|petitie	poto	poto
short	abbreviate, abbreviation, brief, briefly, shorten	poto	short_5753_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5753/short.5753.main_glosses.mb.r480x360.mp4	1.1.1	in front of body	quantity and measure	short	short	abbreviate, abbreviation, brief, briefly, shorten	abbreviate|abbreviation|brief|briefly|shorten	poto	poto
should	expect to, ought to, should be, supposed to	me	should_5796_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5796/should.5796.main_glosses.mb.r480x360.mp4	3.1.1	in front of body	miscellaneous	should	should	expect to, ought to, should be, supposed to	expect to|ought to|should be|supposed to	me	me
shout	call out, cry out, loud, scream, yell	tīwaha, hāmama	shout_3206_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3206/scream.3206.main_glosses.vs.r480x360.mp4	3.3.1	lower head	actions and activities|communication and cognition	shout	shout	call out, cry out, loud, scream, yell	call out|cry out|loud|scream|yell	tiwaha, hamama	tiwaha|hamama
shout	provide, treat	haute	shout_3928_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3928/shout.3928.main_glosses.mb.r480x360.mp4	3.5.1	in front of body	actions and activities|events and celebrations|food and drink	shout	shout	provide, treat	provide|treat	haute	haute
show off	boast, brag, conceited, ego, full of oneself, self-satisfied, show-off, smug, think one is smart, vain	whakamenemene, whakahīhī	show_off_3706_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3706/show_off.3706.main_glosses.mb.r480x360.mp4	3.1.1	chest	qualities, description and comparison	show off	show|off	boast, brag, conceited, ego, full of oneself, self-satisfied, show-off, smug, think one is smart, vain	boast|brag|conceited|ego|full of oneself|self-satisfied|show-off|smug|think one is smart|vain	whakamenemene, whakahihi	whakamenemene|whakahihi
show off	conceited, flashy, full of oneself, show-off, think one is smart	whakamenemene, whakahīhī, whakapehapeha	show_off_1664_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1664/show_off.1664.main_glosses.mb.r480x360.mp4	2.1.1	chest	qualities, description and comparison	show off	show|off	conceited, flashy, full of oneself, show-off, think one is smart	conceited|flashy|full of oneself|show-off|think one is smart	whakamenemene, whakahihi, whakapehapeha	whakamenemene|whakahihi|whakapehapeha
show	demonstrate, demonstration	whakaatu	show_4009_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4009/demonstrate.4009.main_glosses.rp.r480x360.mp4	4.2.1	cheek	actions and activities|communication and cognition	show	show	demonstrate, demonstration	demonstrate|demonstration	whakaatu	whakaatu
show	demonstrate, display, exhibit, prove, reveal	whakaatu	show_366_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/366/show.366.main_glosses.mb.r480x360.mp4	1.1.1	lower head	actions and activities	show	show	demonstrate, display, exhibit, prove, reveal	demonstrate|display|exhibit|prove|reveal	whakaatu	whakaatu
show	exposition, performance	whakaaturanga	show_6193_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6193/show.6193.main_glosses.rp.r480x360.mp4	1.1.1	in front of body	sports, recreation and hobbies	show	show	exposition, performance	exposition|performance	whakaaturanga	whakaaturanga
shrimp	prawn	koeke, kōuraura	shrimp_5483_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5483/shrimp.5483.main_glosses.mb.r480x360.mp4	5.1.1	in front of body	animals|food and drink	shrimp	shrimp	prawn	prawn	koeke, kouraura	koeke|kouraura
shrimp	prawn	koeke, kōuraura, tarawera	shrimp_4528_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4528/shrimp.4528.main_glosses.mb.r480x360.mp4	6.3.1	in front of body	animals|food and drink	shrimp	shrimp	prawn	prawn	koeke, kouraura, tarawera	koeke|kouraura|tarawera
shuffle (cards)	deck of cards, pack of cards, play cards, playing cards	katikati (kāri)	shuffle_cards_1811_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1811/card.1811.main_glosses.mb.r480x360.mp4	1.4.1	palm	actions and activities|sports, recreation and hobbies	shuffle (cards)	shuffle|cards	deck of cards, pack of cards, play cards, playing cards	deck of cards|pack of cards|play cards|playing cards	katikati (kari)	katikati (kari)
shut up	be quiet, hold your tongue, keep quiet, stop talking	hoihoi tō waha, e kopi tō waha, turituri koe	shut_up_1308_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1308/shut_up.1308.main_glosses.mb.r480x360.mp4	1.2.1	in front of face	miscellaneous	shut up	shut|up	be quiet, hold your tongue, keep quiet, stop talking	be quiet|hold your tongue|keep quiet|stop talking	hoihoi to waha, e kopi to waha, turituri koe	hoihoi to waha|e kopi to waha|turituri koe
shut up	be quiet, beat it, clear off, go away, go to hell, piss off	hoihoi tō waha, e kopi tō waha	shut_up_971_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/971/shut_up.971.main_glosses.mb.r480x360.mp4	1.1.1	in front of face	miscellaneous	shut up	shut|up	be quiet, beat it, clear off, go away, go to hell, piss off	be quiet|beat it|clear off|go away|go to hell|piss off	hoihoi to waha, e kopi to waha	hoihoi to waha|e kopi to waha
